2025-06-14T23:38,27.9,48,WARN
2025-06-05T06:33,36.2,94,FAULT
2025-06-02T06:07,5.7,75,OK
2025-06-09T12:06,30.2,42,OK
2025-06-27T02:43,23.6,38,OK
2025-06-28T00:13,24.0,51,OK
2025-06-25T23:01,12.9,77,OK
2025-06-13T13:21,21.6,36,OK
2025-06-03T17:32,30.0,54,OK
2025-06-15T11:43,37.9,74,FAULT
2025-06-23T07:27,32.9,55,OK
2025-06-28T16:08,-4.1,81,OK
2025-06-18T09:15,5.2,22,WARN
2025-06-24T04:46,-3.7,47,OK
2025-06-27T17:20,4.0,66,OK
2025-06-22T01:48,25.3,67,FAULT
2025-06-07T06:27,20.4,35,OK
2025-06-07T09:04,-2.8,37,OK
2025-06-01T11:18,36.2,37,FAULT
2025-06-15T18:07,18.1,85,FAULT
2025-06-21T04:12,37.3,33,OK
2025-06-11T02:12,14.2,48,OK
2025-06-07T21:37,34.4,40,WARN
2025-06-05T02:00,24.8,58,FAULT
2025-06-24T13:05,8.8,22,WARN
2025-06-22T09:32,10.5,77,FAULT
2025-06-23T14:45,24.6,46,OK
2025-06-04T07:19,28.5,38,FAULT
2025-06-05T13:03,-4.6,68,OK
2025-06-21T05:17,11.5,75,OK
2025-06-12T14:13,20.5,50,OK
2025-06-02T03:57,31.5,73,OK
2025-06-06T04:34,-3.9,89,WARN
2025-06-08T20:20,29.7,38,WARN
2025-06-22T21:04,34.0,73,WARN
2025-06-01T21:56,5.8,37,WARN
2025-06-15T17:40,10.2,92,WARN
2025-06-13T14:30,17.9,50,OK
2025-06-03T15:59,36.5,52,WARN
2025-06-16T09:23,10.5,79,WARN
2025-06-02T18:10,15.6,70,OK
2025-06-18T09:11,7.7,64,OK
2025-06-12T02:35,14.3,71,WARN
2025-06-08T01:38,13.6,44,OK
2025-06-24T02:38,6.7,43,OK
2025-06-23T03:53,26.1,28,OK
2025-06-18T14:48,4.7,91,WARN
2025-06-25T03:13,21.1,42,WARN
2025-06-27T17:50,12.8,20,OK
2025-06-24T05:34,3.1,35,OK
2025-06-06T01:17,34.0,57,OK
2025-06-25T22:30,27.9,54,OK
2025-06-13T09:33,15.6,68,OK
2025-06-12T08:52,-3.1,55,OK
2025-06-15T13:23,38.7,42,OK
2025-06-10T14:02,19.5,54,FAULT
2025-06-23T22:29,35.1,24,OK
2025-06-01T15:36,16.2,69,OK
2025-06-04T16:23,8.2,37,WARN
2025-06-19T21:14,0.9,86,WARN
2025-06-06T08:19,34.8,42,OK
2025-06-09T11:24,-0.5,23,OK
2025-06-01T13:39,22.2,62,FAULT
2025-06-15T21:22,12.1,61,OK
2025-06-25T23:48,10.3,36,OK
2025-06-24T07:51,6.1,77,OK
2025-06-26T01:52,22.6,67,FAULT
2025-06-14T09:55,13.4,47,WARN
2025-06-19T05:59,31.0,92,OK
2025-06-24T15:13,29.6,35,WARN
2025-06-17T15:28,26.0,66,OK
2025-06-27T02:06,11.3,81,OK
2025-06-09T11:18,23.4,79,WARN
2025-06-28T16:09,32.9,45,FAULT
2025-06-27T17:34,19.7,31,OK
2025-06-15T13:11,3.1,56,FAULT
2025-06-09T12:35,21.3,65,OK
2025-06-26T20:30,14.9,54,OK
2025-06-09T19:06,7.0,90,OK
2025-06-09T07:52,35.5,32,OK
2025-06-07T13:50,30.8,80,OK
2025-06-17T14:53,1.7,40,OK
2025-06-14T22:49,28.4,72,OK
2025-06-22T00:35,2.7,47,WARN
2025-06-24T07:59,37.8,23,OK
2025-06-04T13:11,10.5,57,FAULT
2025-06-12T07:41,-4.2,61,OK
2025-06-06T11:44,8.6,62,OK
2025-06-19T16:09,-4.0,72,WARN
2025-06-08T10:12,33.1,89,FAULT
2025-06-10T12:25,32.6,63,OK
2025-06-08T18:56,-2.8,85,FAULT
2025-06-16T17:00,32.2,51,OK
2025-06-03T23:19,35.5,74,OK
2025-06-19T05:31,27.5,94,OK
2025-06-16T22:21,13.2,26,WARN
2025-06-23T11:02,30.1,84,OK
2025-06-02T15:21,19.2,77,FAULT
2025-06-16T13:38,28.3,41,OK
2025-06-25T03:12,32.8,21,OK
2025-06-18T21:06,13.2,73,FAULT
2025-06-20T09:51,29.2,29,OK
2025-06-05T10:29,39.5,79,OK
2025-06-24T19:35,-1.2,33,OK
2025-06-12T21:56,35.0,43,OK
2025-06-03T20:57,35.1,20,OK
2025-06-05T08:28,24.3,59,OK
2025-06-06T05:44,12.7,74,WARN
2025-06-01T00:43,31.5,80,OK
2025-06-11T12:18,30.6,54,OK
2025-06-14T04:32,30.2,72,FAULT
2025-06-11T20:11,31.8,29,WARN
2025-06-13T04:32,15.1,61,OK
2025-06-23T08:18,5.7,76,OK
2025-06-20T20:27,33.1,38,OK
2025-06-08T09:41,36.3,66,OK
2025-06-18T06:17,13.7,33,OK
2025-06-05T20:34,17.7,79,OK
2025-06-07T09:58,5.2,44,FAULT
2025-06-21T02:54,32.1,81,WARN
2025-06-05T14:05,-1.7,62,OK
2025-06-07T04:49,-0.1,53,OK
2025-06-21T05:16,23.1,24,OK
2025-06-07T06:42,5.6,75,WARN
2025-06-20T03:35,32.9,79,WARN
2025-06-02T16:42,9.7,73,FAULT
2025-06-07T21:32,34.0,34,WARN
2025-06-05T14:07,33.3,66,WARN
2025-06-12T22:19,8.0,58,OK
2025-06-12T06:55,23.2,77,FAULT
2025-06-18T05:19,34.9,75,OK
2025-06-27T09:38,-3.6,74,WARN
2025-06-20T05:52,13.5,70,FAULT
2025-06-02T14:20,7.4,30,WARN
2025-06-24T01:20,21.3,75,OK
2025-06-17T06:30,22.0,39,OK
2025-06-27T20:24,3.7,44,FAULT
2025-06-22T14:43,8.7,26,FAULT
2025-06-15T06:56,38.9,95,FAULT
2025-06-01T07:53,0.6,49,OK
2025-06-11T09:25,6.7,59,WARN
2025-06-17T13:26,26.4,65,WARN
2025-06-18T04:07,31.8,39,OK
2025-06-16T13:02,-0.7,94,OK
2025-06-04T23:27,30.1,39,OK
2025-06-11T02:08,11.3,57,WARN
2025-06-21T00:46,12.9,71,OK
2025-06-23T21:38,39.9,44,WARN
2025-06-25T03:21,-4.3,20,OK
2025-06-08T08:35,30.8,54,OK
2025-06-23T10:15,39.6,86,WARN
2025-06-07T17:01,21.3,22,WARN
2025-06-13T00:55,0.3,64,OK
2025-06-08T03:06,10.1,59,WARN
2025-06-21T10:58,14.7,81,FAULT
2025-06-20T04:31,33.5,81,FAULT
2025-06-17T00:50,38.1,61,WARN
2025-06-16T20:49,3.3,43,OK
2025-06-25T01:17,19.1,74,FAULT
2025-06-02T02:44,25.2,37,OK
2025-06-13T00:07,26.5,40,OK
2025-06-06T04:04,32.6,64,OK
2025-06-17T06:51,6.6,80,OK
2025-06-27T23:49,28.0,52,OK
2025-06-06T03:45,24.6,93,WARN
2025-06-24T07:09,25.7,28,OK
2025-06-17T07:55,2.2,28,OK
2025-06-16T14:49,38.9,41,OK
2025-06-26T12:47,21.1,57,OK
2025-06-01T02:38,33.9,91,FAULT
2025-06-06T12:27,16.7,23,OK
2025-06-27T19:15,29.0,46,OK
2025-06-02T08:29,3.3,65,FAULT
2025-06-28T22:06,-1.4,93,WARN
2025-06-25T21:32,-3.8,77,OK
2025-06-09T17:01,3.8,78,WARN
2025-06-13T22:44,15.5,37,OK
2025-06-08T13:33,36.6,80,OK
2025-06-03T13:09,12.8,44,OK
2025-06-22T20:30,27.3,87,OK
2025-06-06T22:46,5.1,87,FAULT
2025-06-01T06:53,24.9,28,OK
2025-06-21T16:37,0.7,31,OK
2025-06-04T13:07,39.0,26,OK
2025-06-20T10:30,27.6,93,OK
2025-06-21T11:24,11.0,61,OK
2025-06-28T16:32,19.9,70,WARN
2025-06-23T21:09,3.9,32,OK
2025-06-20T23:22,37.9,77,OK
2025-06-01T16:40,-1.9,90,OK
2025-06-21T11:44,-0.7,52,OK
2025-06-15T22:47,19.6,93,OK
2025-06-20T14:45,19.1,93,OK
2025-06-25T21:07,37.8,31,OK
2025-06-20T07:16,8.4,81,OK
2025-06-16T13:12,35.5,57,OK
2025-06-19T20:18,2.2,57,FAULT
2025-06-12T17:48,11.9,85,FAULT
2025-06-23T11:03,33.8,67,WARN
2025-06-02T06:41,27.9,42,OK
2025-06-13T17:01,24.1,54,OK
2025-06-28T11:45,36.1,35,OK
2025-06-20T09:53,10.8,52,WARN
2025-06-13T00:54,11.2,55,OK
2025-06-02T05:12,28.8,23,OK
2025-06-02T01:06,39.1,64,FAULT
2025-06-11T15:29,34.4,46,OK
2025-06-10T16:48,26.0,55,OK
2025-06-22T17:23,9.8,30,OK
2025-06-02T06:18,32.9,47,OK
2025-06-08T09:07,-1.1,37,OK
2025-06-17T21:44,9.1,46,OK
2025-06-12T15:00,-3.2,21,WARN
2025-06-26T12:27,32.1,82,OK
2025-06-20T08:32,-1.9,46,FAULT
2025-06-10T01:53,36.4,85,OK
2025-06-10T02:04,19.4,55,WARN
2025-06-16T04:53,7.2,21,OK
2025-06-18T21:53,4.2,91,WARN
2025-06-27T11:33,4.8,69,FAULT
2025-06-18T17:29,21.2,60,FAULT
2025-06-07T20:55,0.9,93,FAULT
2025-06-04T00:37,-0.3,62,OK
2025-06-10T17:52,37.9,28,FAULT
2025-06-08T07:14,2.3,35,OK
2025-06-24T04:20,9.0,85,OK
2025-06-12T21:23,31.5,81,OK
2025-06-28T02:26,-4.0,52,OK
2025-06-07T17:46,1.8,27,WARN
2025-06-05T09:18,27.6,68,FAULT
2025-06-27T00:28,12.2,80,WARN
2025-06-14T19:44,-0.9,87,OK
2025-06-12T22:55,8.0,88,FAULT
2025-06-22T12:02,0.0,48,WARN
2025-06-18T21:51,2.4,95,OK
2025-06-09T09:51,32.7,75,FAULT
2025-06-24T02:12,27.8,72,OK
2025-06-27T18:56,12.3,40,OK
2025-06-15T21:04,33.2,26,OK
2025-06-13T08:04,10.1,53,OK
2025-06-26T10:42,28.2,70,OK
2025-06-08T02:07,14.4,62,OK
2025-06-07T01:45,14.2,25,FAULT
2025-06-09T03:31,28.1,93,OK
2025-06-15T12:32,-2.1,36,WARN
2025-06-17T03:53,38.7,71,OK
2025-06-20T21:04,32.8,27,FAULT
2025-06-04T20:15,10.1,55,WARN
2025-06-08T11:56,24.8,23,OK
2025-06-15T08:43,8.3,81,OK
2025-06-14T17:32,26.0,84,FAULT
2025-06-18T17:02,0.3,85,OK
2025-06-27T12:54,19.0,79,FAULT
2025-06-09T12:08,6.8,60,OK
2025-06-18T13:04,35.7,55,OK
2025-06-28T13:24,22.4,92,OK
2025-06-15T11:57,27.1,43,WARN
2025-06-02T17:39,20.8,32,FAULT
2025-06-21T19:14,22.8,76,OK
2025-06-17T23:17,35.0,72,OK
2025-06-18T09:05,30.2,37,OK
2025-06-18T18:28,4.9,29,WARN
2025-06-02T01:14,33.5,32,OK
2025-06-02T21:37,26.8,56,WARN
2025-06-09T22:01,24.3,42,FAULT
2025-06-14T16:59,6.0,54,OK
2025-06-28T15:20,26.7,32,OK
2025-06-19T04:49,14.7,48,OK
2025-06-12T21:17,1.8,92,OK
2025-06-01T04:30,24.9,32,WARN
2025-06-18T13:44,29.3,59,OK
2025-06-23T05:35,-2.1,47,FAULT
2025-06-03T19:48,13.9,76,OK
2025-06-11T01:46,11.2,80,WARN
2025-06-22T03:10,1.9,59,FAULT
2025-06-10T03:20,16.2,46,OK
2025-06-17T06:19,30.5,47,FAULT
2025-06-28T04:51,17.6,25,OK
2025-06-08T09:38,9.1,29,WARN
2025-06-07T03:58,25.0,70,WARN
2025-06-25T03:44,38.4,41,FAULT
2025-06-07T13:43,26.0,34,FAULT
2025-06-27T00:04,-3.1,36,OK
2025-06-18T03:37,-2.4,81,WARN
2025-06-22T06:24,-0.3,69,OK
2025-06-18T01:19,2.9,35,OK
2025-06-08T14:06,28.5,54,OK
2025-06-25T06:07,-2.7,86,OK
2025-06-21T14:20,36.1,67,FAULT
2025-06-20T16:44,24.2,76,OK
2025-06-14T04:10,23.2,22,FAULT
2025-06-01T00:16,36.1,79,OK
2025-06-19T08:07,-2.5,52,FAULT
2025-06-07T10:25,32.4,80,FAULT
2025-06-03T04:12,13.1,46,WARN
2025-06-16T21:57,-0.3,81,OK
2025-06-26T06:07,17.1,83,OK
2025-06-11T21:53,12.1,40,OK
2025-06-26T18:29,30.2,79,OK
2025-06-24T17:10,-4.5,47,OK
2025-06-02T07:09,30.5,65,OK
2025-06-08T06:01,34.3,26,FAULT
2025-06-08T02:30,25.4,46,FAULT
2025-06-06T17:12,18.9,70,OK
2025-06-24T17:15,38.5,49,WARN
2025-06-11T07:07,19.0,68,OK
2025-06-27T05:16,17.5,23,OK
2025-06-02T02:56,0.9,26,OK
2025-06-15T19:28,25.6,77,WARN
2025-06-25T14:28,32.5,59,OK
2025-06-01T04:06,-1.1,28,WARN
2025-06-10T15:42,11.1,87,WARN
2025-06-25T03:22,39.1,45,OK
2025-06-02T00:07,4.4,39,OK
2025-06-07T15:16,19.4,39,OK
2025-06-06T18:37,26.2,56,OK
2025-06-20T08:57,0.0,68,WARN
2025-06-06T14:35,28.4,92,FAULT
2025-06-23T22:52,31.1,77,OK
2025-06-05T10:40,27.4,81,WARN
2025-06-15T04:53,29.0,44,OK
2025-06-04T18:24,20.3,51,FAULT
2025-06-16T05:21,2.9,43,FAULT
2025-06-01T04:48,5.0,78,FAULT
2025-06-19T01:32,16.2,48,WARN
2025-06-08T21:21,7.2,25,OK
2025-06-10T01:17,28.2,55,OK
2025-06-24T21:10,1.4,52,OK
2025-06-20T04:45,-3.6,79,OK
2025-06-11T16:16,23.8,71,OK
2025-06-19T00:18,22.3,53,WARN
2025-06-14T07:30,0.4,24,FAULT
2025-06-22T23:46,20.4,35,OK
2025-06-14T04:36,21.0,48,OK
2025-06-25T02:56,11.9,31,OK
2025-06-08T12:48,39.2,48,OK
2025-06-04T01:15,23.1,60,FAULT
2025-06-19T21:04,-3.6,30,OK
2025-06-19T12:13,5.5,25,OK
2025-06-16T23:11,31.9,66,OK
2025-06-01T23:00,34.3,80,FAULT
2025-06-21T17:05,7.4,72,FAULT
2025-06-23T18:45,-1.6,52,OK
2025-06-26T07:06,13.3,56,OK
2025-06-09T03:42,17.4,51,OK
2025-06-01T12:44,11.2,42,OK
2025-06-14T05:58,39.2,66,OK
2025-06-25T17:32,-4.2,80,FAULT
2025-06-04T13:29,38.1,65,WARN
2025-06-28T22:41,12.4,90,WARN
2025-06-15T00:23,30.5,67,FAULT
2025-06-28T02:24,14.6,39,FAULT
2025-06-12T21:02,38.6,79,FAULT
2025-06-04T09:06,10.1,89,WARN
2025-06-20T16:31,32.8,35,WARN
2025-06-10T04:28,11.8,46,OK
2025-06-23T19:11,15.1,36,OK
2025-06-04T12:35,27.2,71,WARN
2025-06-22T04:18,6.6,63,FAULT
2025-06-25T03:33,2.6,37,FAULT
2025-06-23T10:31,34.7,87,WARN
2025-06-23T06:42,13.9,40,WARN
2025-06-01T23:19,25.8,82,FAULT
2025-06-27T22:03,2.4,57,OK
2025-06-08T18:57,21.3,38,WARN
2025-06-25T18:11,0.4,31,FAULT
2025-06-18T19:15,30.5,21,OK
2025-06-02T02:07,19.9,34,FAULT
2025-06-08T10:55,20.8,61,OK
2025-06-09T11:14,36.6,47,WARN
2025-06-13T05:28,10.1,62,WARN
2025-06-27T22:05,11.3,53,OK
2025-06-08T11:59,-4.6,42,OK
2025-06-21T05:46,30.9,36,WARN
2025-06-17T09:59,36.8,71,OK
2025-06-04T21:34,33.4,79,OK
2025-06-03T02:56,15.1,93,WARN
2025-06-08T22:42,24.2,85,OK
2025-06-19T20:50,-2.9,56,OK
2025-06-17T15:43,20.0,94,OK
2025-06-08T08:41,-4.8,35,WARN
2025-06-04T21:11,16.0,21,OK
2025-06-22T00:04,13.1,83,WARN
2025-06-11T09:00,35.3,71,OK
2025-06-01T21:12,29.8,41,FAULT
2025-06-14T04:21,33.0,23,WARN
2025-06-14T17:05,11.3,69,OK
2025-06-15T05:06,38.7,34,WARN
2025-06-12T15:27,-2.0,42,WARN
2025-06-18T17:10,12.3,72,FAULT
2025-06-03T18:47,21.6,69,OK
2025-06-22T22:44,29.1,86,OK
2025-06-16T19:19,36.6,21,FAULT
2025-06-20T13:02,-3.1,30,FAULT
2025-06-27T06:33,10.5,84,OK
2025-06-22T06:15,26.4,87,WARN
2025-06-22T04:55,14.9,61,OK
2025-06-17T14:16,8.4,37,OK
2025-06-11T04:46,17.2,27,OK
2025-06-08T20:40,30.2,63,OK
2025-06-24T15:31,38.9,67,OK
2025-06-18T15:40,16.3,32,OK
2025-06-06T12:48,19.7,52,OK
2025-06-23T15:04,15.0,88,OK
2025-06-14T09:50,9.8,70,WARN
2025-06-19T15:35,31.6,78,OK
2025-06-28T14:00,38.1,57,FAULT
2025-06-11T20:34,9.2,90,OK
2025-06-28T08:08,19.7,28,OK
2025-06-04T02:47,9.1,86,WARN
2025-06-26T22:30,37.4,94,FAULT
2025-06-10T01:07,4.9,47,FAULT
2025-06-12T09:56,38.9,90,WARN
2025-06-09T04:03,37.1,46,OK
2025-06-14T10:05,36.0,21,WARN
2025-06-11T04:29,36.4,74,OK
2025-06-11T00:56,15.3,29,OK
2025-06-20T04:03,22.7,36,OK
2025-06-08T07:58,5.3,37,WARN
2025-06-05T21:51,34.2,23,OK
2025-06-05T08:51,24.8,23,OK
2025-06-16T18:16,13.1,77,OK
2025-06-18T17:37,30.7,87,OK
2025-06-15T09:19,8.4,41,OK
2025-06-20T21:55,33.9,46,WARN
2025-06-13T21:14,11.6,90,OK
2025-06-16T01:33,24.8,26,OK
2025-06-24T03:33,-4.7,84,OK
2025-06-26T06:23,-1.4,32,OK
2025-06-20T10:50,5.6,45,OK
2025-06-12T18:47,8.1,29,OK
2025-06-25T18:33,34.9,75,OK
2025-06-08T08:47,-1.4,59,OK
2025-06-16T08:25,17.7,44,FAULT
2025-06-25T09:15,23.0,50,FAULT
2025-06-14T23:44,16.6,88,OK
2025-06-23T00:26,-0.1,95,OK
2025-06-24T23:14,32.1,20,FAULT
2025-06-21T07:55,-2.4,32,WARN
2025-06-16T19:06,5.4,68,OK
2025-06-14T07:51,25.2,87,FAULT
2025-06-27T21:51,15.2,77,OK
2025-06-17T21:23,2.8,24,FAULT
2025-06-03T21:35,-3.3,74,WARN
2025-06-01T22:50,0.7,31,FAULT
2025-06-23T04:13,37.8,35,WARN
2025-06-12T09:43,32.6,44,OK
2025-06-21T07:20,17.9,25,FAULT
2025-06-06T04:52,-1.6,31,OK
2025-06-06T21:48,8.5,63,OK
2025-06-12T08:02,4.6,66,OK
2025-06-17T04:11,34.2,26,FAULT
2025-06-07T09:57,6.7,49,WARN
2025-06-21T03:30,21.1,92,WARN
2025-06-02T18:55,14.1,63,OK
2025-06-23T23:37,-3.1,32,OK
2025-06-01T05:24,24.5,23,FAULT
2025-06-15T19:12,29.1,24,OK
2025-06-08T03:00,13.0,78,OK
2025-06-28T06:46,15.1,92,OK
2025-06-07T04:08,30.8,55,FAULT
2025-06-21T15:27,38.1,70,FAULT
2025-06-02T08:15,0.1,68,OK
2025-06-09T02:39,9.2,57,WARN
2025-06-23T07:04,15.1,61,OK
2025-06-01T17:21,-1.0,28,FAULT
2025-06-21T11:52,11.5,46,FAULT
2025-06-28T14:20,6.5,44,OK
2025-06-19T20:04,39.2,38,FAULT
2025-06-16T17:32,9.7,84,OK
2025-06-04T19:15,-1.3,82,OK
2025-06-25T00:48,25.8,82,FAULT
2025-06-08T13:52,15.4,92,FAULT
2025-06-12T12:35,17.4,64,OK
2025-06-13T19:15,38.5,92,OK
2025-06-18T09:50,38.3,43,FAULT
2025-06-18T12:49,25.5,26,OK
2025-06-02T22:12,2.2,69,OK
2025-06-16T23:58,-1.5,58,OK
2025-06-10T01:53,19.2,49,OK
2025-06-05T12:51,25.4,73,FAULT
